City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
996,Coxim,BR,-18.5067,-54.76,84.63,32,17,3.22,few clouds
997,Carahue,CL,-38.7,-73.1667,56.62,56,67,1.72,broken clouds
998,Fomboni,KM,-12.28,43.7425,80.89,71,0,17.52,clear sky
999,Caruray,PH,10.3094,119.0128,78.78,86,99,3.62,overcast clouds
1000,Sand,DE,50.0,10.6,62.62,82,100,4.07,overcast clouds
1001,Zambezi,ZM,-13.5432,23.1047,63.28,61,9,4.99,clear sky
1002,Kasongo-Lunda,CD,-6.4667,16.8167,76.15,78,90,2.1,overcast clouds
1003,Alappuzha,IN,9.49,76.3264,81.43,81,100,14.05,light rain
1004,Pitimbu,BR,-7.4706,-34.8086,79.39,80,83,7.49,broken clouds
1005,Maraa,BR,-1.8333,-65.3667,77.22,95,78,2.15,light rain
1006,Lima,PE,-12.0432,-77.0282,71.91,64,100,12.66,overcast clouds
1007,Derventa,BA,44.9772,17.9103,55.15,88,3,3.2,clear sky
1008,Hermiston,US,45.8404,-119.2895,64.2,32,0,9.22,clear sky
1009,Hudson Bay,CA,52.85,-102.3842,49.08,71,100,9.13,overcast clouds
1010,Gloucester,GB,51.8657,-2.2431,56.89,73,100,12.17,overcast clouds
1011,Rantauprapat,ID,2.1,99.8333,74.44,99,98,2.04,overcast clouds
1012,Huarmey,PE,-10.0681,-78.1522,68.02,78,3,9.1,clear sky
1013,Wahpeton,US,46.2652,-96.6059,72.32,40,0,6.91,clear sky
1014,Teseney,ER,15.11,36.6575,86.68,15,1,13.13,clear sky
1015,Xiamen,CN,24.4798,118.0819,71.26,100,75,4.47,mist
1016,Toguchin,RU,55.2353,84.3858,37.11,52,0,7.58,clear sky
1017,Tomatlan,MX,19.9333,-105.25,88.45,43,100,8.84,overcast clouds
1018,Batouri,CM,4.4333,14.3667,73.06,82,100,4.52,overcast clouds
1019,Mporokoso,ZM,-9.3727,30.125,59.59,73,4,5.61,clear sky
1020,Bajil,YE,15.0584,43.2851,87.66,59,33,0.85,scattered clouds
1021,Veliki Crljeni,RS,44.4675,20.2844,59.04,75,59,2.21,broken clouds
1022,Suntar,RU,62.1444,117.6319,33.6,81,30,5.39,scattered clouds
1023,Poopo,BO,-18.3667,-66.9667,48.63,18,8,10.29,clear sky
1024,Karuzi,BI,-3.125,30.1333,60.06,95,77,2.86,broken clouds
1025,Dubti,ET,11.7361,41.0853,91.6,38,23,7.25,few clouds
1026,Sibolga,ID,1.7427,98.7792,77.9,87,100,3.42,overcast clouds
1027,Merauke,ID,-8.4667,140.3333,79.11,88,99,4.65,overcast clouds
1028,Waynesboro,US,38.0685,-78.8895,75.15,35,0,8.05,clear sky
1029,Cururupu,BR,-1.8283,-44.8683,74.48,91,100,1.7,overcast clouds
1030,Maltahohe,NA,-24.8333,16.9833,60.49,36,36,9.42,scattered clouds
1031,Simleu Silvaniei,RO,47.2333,22.8,51.75,75,5,4.79,clear sky
1032,Macusani,PE,-14.0833,-70.4333,40.64,80,79,4.81,broken clouds
1033,Derzhavinsk,KZ,51.1,66.3167,55.24,77,72,14.97,broken clouds
1034,Raudeberg,NO,61.9875,5.1352,47.95,83,74,25.26,broken clouds
1035,Iwaki,JP,37.05,140.8833,57.24,77,100,6.53,overcast clouds
1036,Novoilinsk,RU,51.6829,108.7143,26.35,81,12,3.67,few clouds
1037,Torit,SS,4.4133,32.5678,74.25,75,6,2.08,clear sky
1038,Jiuquan,CN,39.7432,98.5174,55.67,35,1,5.41,clear sky
1039,Zhangjiakou,CN,40.81,114.8794,44.82,67,13,5.35,few clouds
1040,Jaque,PA,7.5175,-78.1703,82.24,78,85,2.71,light rain
1041,Ialibu,PG,-6.2821,143.9935,61.57,72,91,0.69,overcast clouds
1042,Miraflores,MX,19.2167,-98.8083,86.65,16,66,10.2,broken clouds
1043,Uvinza,TZ,-5.1036,30.3911,70.36,80,68,3.47,broken clouds
1044,Powell River,CA,49.8496,-124.5361,59.02,50,75,6.91,broken clouds
1045,Half Moon Bay,US,37.4636,-122.4286,64.54,52,0,18.41,clear sky
1046,Teahupoo,PF,-17.8333,-149.2667,78.76,75,24,17.25,few clouds
1047,Nantucket,US,41.2835,-70.0995,55.54,62,0,27.63,clear sky
1048,Julich,DE,50.9333,6.3667,66.34,67,99,3.87,overcast clouds
1049,Nkhotakota,MW,-12.9274,34.2961,69.51,75,6,4.38,clear sky
1050,Yalta,UA,44.5,34.1667,50.81,76,8,3.24,clear sky
1051,Danielskuil,ZA,-28.1887,23.5395,54.81,38,100,7.74,overcast clouds
1052,Timizart,DZ,36.8,4.2667,54.46,84,0,4.45,clear sky
1053,Argelia,CO,2.2556,-77.2488,69.89,96,86,2.98,light rain
1054,Salinopolis,BR,-0.6136,-47.3561,76.32,87,100,2.48,overcast clouds
1055,Toamasina,MG,-18.1667,49.3833,77.0,94,75,3.44,broken clouds
1056,Galashki,RU,43.1136,44.9894,47.35,94,100,1.05,light rain
1057,Leninsk,RU,48.7119,45.1994,42.48,60,8,9.64,clear sky
1058,Mantua,IT,45.1667,10.7833,69.04,71,13,3.67,few clouds
1059,Kaolack,SN,14.1825,-16.2533,86.05,51,8,11.81,clear sky
1060,Baruun-Urt,MN,46.6806,113.2792,29.3,54,61,13.24,broken clouds
1061,Kapuskasing,CA,49.4169,-82.4331,84.29,36,75,14.97,broken clouds
1062,Qitaihe,CN,45.8,130.85,55.54,35,100,5.19,overcast clouds
1063,Ternate,ID,0.8,127.4,80.26,86,100,8.23,overcast clouds
1064,Bad Sachsa,DE,51.595,10.5555,55.67,86,79,3.85,broken clouds
1065,Bartica,GY,6.4,-58.6167,86.32,85,43,5.28,scattered clouds
1066,Les Escoumins,CA,48.1111,-69.0236,49.35,56,2,1.88,clear sky
1067,Port-Cartier,CA,50.0334,-66.8654,48.42,75,17,7.09,few clouds
1068,Huainan,CN,32.6264,116.9969,57.52,91,82,6.46,broken clouds
1069,Norrtalje,SE,59.758,18.705,51.98,92,100,11.9,light rain
1070,Boguchany,RU,58.3814,97.4531,32.56,84,15,2.59,few clouds
1071,Lulea,SE,65.5842,22.1547,37.47,93,0,9.22,clear sky
1072,Sabya,SA,17.1495,42.6254,87.42,66,0,4.54,clear sky
1073,Podgornoye,RU,51.735,39.1496,37.62,93,75,13.42,light rain
1074,Birin,NP,26.8865,88.0718,58.93,87,4,3.24,clear sky
1075,Yatou,CN,37.15,122.3833,53.11,87,93,3.22,overcast clouds
1076,Panji,ID,-7.7253,114.0995,75.45,90,94,3.91,overcast clouds
1077,Mareeba,AU,-17.0,145.4333,69.44,95,100,3.69,overcast clouds
1078,Meulaboh,ID,4.1363,96.1285,77.22,90,100,3.42,overcast clouds
1079,Navrongo,GH,10.8956,-1.0921,90.99,40,100,9.51,overcast clouds
1080,Hajnowka,PL,52.7433,23.5812,44.02,72,100,1.01,overcast clouds
1081,Brodina,RO,47.8833,25.4167,51.15,88,70,3.09,broken clouds
1082,Fort Nelson,CA,58.8053,-122.7002,47.79,40,20,6.91,few clouds
1083,Altay,CN,47.8667,88.1167,47.21,26,49,9.48,scattered clouds
1084,Zhaoqing,CN,23.0512,112.4597,73.26,98,96,2.13,overcast clouds
1085,Murgab,TM,37.4966,61.9714,64.27,63,40,6.91,scattered clouds
1086,Paso De Los Toros,UY,-32.8167,-56.5167,60.39,82,100,7.0,overcast clouds
1087,Urucara,BR,-2.5364,-57.76,75.67,96,63,2.77,broken clouds
1088,Miandoab,IR,36.9694,46.1027,48.58,84,1,0.98,clear sky
1089,Puerto Colombia,CO,10.9878,-74.9547,83.39,78,100,8.72,overcast clouds
1090,Mana,GF,5.6592,-53.7767,78.03,85,15,8.93,few clouds
1091,Kandry,RU,54.5667,54.1167,49.95,95,97,7.56,overcast clouds
1092,Almaznyy,RU,48.0448,40.045,39.52,76,90,7.54,overcast clouds
1093,Mountain Home,US,43.133,-115.6912,49.48,34,20,3.44,few clouds
1094,Kawalu,ID,-7.3817,108.2082,74.08,97,79,0.67,broken clouds
1095,Moerai,PF,-22.4333,-151.3333,79.2,78,13,3.24,light rain
1096,Naruja,GE,41.9069,41.9542,50.32,90,48,4.38,scattered clouds
1097,Geilo,NO,60.5333,8.2076,39.7,83,89,7.02,overcast clouds
1098,Madingou,CG,-4.1536,13.55,76.06,93,92,1.74,overcast clouds
1099,Utran,IN,21.2333,72.8667,86.22,67,99,5.75,overcast clouds
1100,Madras,IN,13.0878,80.2785,85.98,79,100,9.22,mist
1101,Olafsvik,IS,64.8945,-23.7142,35.62,91,100,25.5,overcast clouds
1102,Paducah,US,37.0834,-88.6001,88.45,58,20,8.05,few clouds
1103,Soure,BR,-0.7167,-48.5233,74.37,93,100,5.23,overcast clouds
1104,Yazykovo,RU,55.2199,56.1353,49.37,87,100,9.01,overcast clouds
1105,Puerto Leguizamo,CO,-0.1934,-74.7819,79.84,91,41,1.79,scattered clouds
1106,Skala Fourkas,GR,39.9998,23.3841,60.55,78,79,9.42,broken clouds
1107,Polson,US,47.6936,-114.1632,56.71,39,72,4.52,broken clouds
1108,The Pas,CA,53.8251,-101.2541,51.82,50,100,4.61,overcast clouds
1109,Horsham,GB,51.064,-0.3272,58.73,74,0,6.91,clear sky
1110,Panguna,PG,-6.3164,155.4848,75.49,84,90,3.98,overcast clouds
1111,Tiznit,MA,29.5833,-9.5,77.22,19,100,3.74,overcast clouds
1112,Yeppoon,AU,-23.1333,150.7333,69.58,89,100,18.59,light rain
1113,Ridgecrest,US,35.6225,-117.6709,69.03,18,20,21.85,few clouds
1114,Acajutla,SV,13.5928,-89.8275,86.65,66,69,7.27,broken clouds
1115,Pirkkala,FI,61.4613,23.6323,51.22,54,0,12.66,clear sky
1116,Whitehaven,GB,54.549,-3.5841,50.65,94,99,11.99,overcast clouds
1117,Qandala,SO,11.472,49.8728,84.72,34,42,3.74,scattered clouds
1118,Atouguia Da Baleia,PT,39.3381,-9.3263,59.83,92,21,8.79,few clouds
1119,Zschopau,DE,50.75,13.0667,64.17,66,99,6.53,overcast clouds
1120,Portland,US,45.5234,-122.6762,63.55,47,40,4.0,scattered clouds
1121,Kanye,BW,-24.9667,25.3327,55.44,46,12,2.37,few clouds
1122,Rodrigues Alves,BR,-7.738,-72.6509,84.4,95,45,1.54,light rain
1123,Bismil,TR,37.8486,40.6658,55.13,68,2,1.1,clear sky
1124,Keetmanshoop,NA,-26.5833,18.1333,60.37,22,87,7.07,overcast clouds
1125,Lasa,IT,46.6166,10.7002,59.88,75,99,3.22,overcast clouds
1126,Pascagoula,US,30.3658,-88.5561,89.42,67,0,10.36,clear sky
1127,Lovozero,RU,68.005,35.0117,38.97,97,100,7.94,overcast clouds
1128,Morehead,US,37.2711,-87.1764,87.85,61,100,6.91,overcast clouds
1129,Marica,BR,-22.9194,-42.8186,73.35,86,10,8.19,clear sky
1130,Kabanjahe,ID,3.1001,98.4908,64.9,97,100,2.86,moderate rain
1131,Vagur,FO,61.4732,-6.8119,45.77,87,23,8.81,few clouds
1132,Teacapan,MX,22.55,-105.75,82.89,54,3,11.95,clear sky
1133,Bambari,CF,5.768,20.6757,78.04,69,69,2.37,broken clouds
1134,Mbekenyera,TZ,-10.0,38.9833,66.92,75,0,3.42,clear sky
1135,Monte Patria,CL,-30.6919,-70.9467,73.53,35,57,3.71,broken clouds
1136,Thames,NZ,-37.1333,175.5333,54.41,57,0,6.69,clear sky
1137,Jaguarari,BR,-10.2639,-40.1958,76.93,50,95,6.17,overcast clouds
1138,Nouakchott,MR,18.0858,-15.9785,75.13,73,64,17.65,broken clouds
1139,Skelleftea,SE,64.7507,20.9528,48.99,58,100,10.36,light rain
1140,Pindi Bhattian,PK,31.8978,73.273,89.92,19,1,2.98,clear sky
1141,Tapiramuta,BR,-11.8472,-40.7914,68.49,69,84,4.05,broken clouds
1142,Stabat,ID,3.761,98.4513,75.4,97,100,3.06,moderate rain
1143,Turukhansk,RU,65.8167,87.9833,36.1,100,100,10.29,overcast clouds
1144,Hede,CN,33.7681,120.2517,59.07,88,97,6.58,overcast clouds
1145,Manzil Salim,TN,35.8567,8.4765,54.21,80,47,4.03,scattered clouds
1146,Saltpond,GH,5.2091,-1.0606,81.41,84,96,8.79,overcast clouds
1147,Dengzhou,CN,37.8086,120.7508,54.03,84,100,2.59,overcast clouds
1148,Glace Bay,CA,46.1969,-59.957,52.79,49,20,12.66,few clouds
1149,Aden,YE,12.7794,45.0367,84.33,71,19,8.57,few clouds
1150,Regeneracao,BR,-6.2378,-42.6883,77.14,68,43,4.14,scattered clouds
1151,Tacuarembo,UY,-31.7333,-55.9833,59.04,91,90,4.61,moderate rain
1152,Duluth,US,46.7833,-92.1066,81.72,26,0,8.05,clear sky
1153,Nyurba,RU,63.2842,118.3319,33.4,83,35,4.81,scattered clouds
1154,Kidal,ML,18.4411,1.4078,89.55,6,15,8.39,few clouds
1155,Mallaig,CA,54.2169,-111.3685,37.69,52,100,11.45,overcast clouds
1156,Umm Kaddadah,SD,13.6017,26.6876,85.62,10,18,12.44,few clouds
1157,Manga,BF,11.6636,-1.0731,90.68,39,88,11.34,overcast clouds
1158,Caranavi,BO,-15.8167,-67.55,65.1,96,43,1.19,scattered clouds
1159,Port Moresby,PG,-9.4431,147.1797,76.42,100,40,5.75,haze
1160,Augusto Correa,BR,-1.0217,-46.635,74.41,92,100,0.43,moderate rain
1161,Salamiyah,SY,35.0113,37.0532,60.66,56,0,5.46,clear sky
1162,Mancio Lima,BR,-7.6142,-72.8958,84.27,74,100,3.44,overcast clouds
1163,Xichang,CN,27.8964,102.2634,62.74,92,59,0.83,broken clouds
1164,Maeriste,RO,47.3167,22.8,53.42,77,6,4.27,clear sky
1165,Uruacu,BR,-14.5247,-49.1408,76.91,43,25,3.33,scattered clouds
1166,Khandbari,NP,27.3747,87.2039,70.07,85,85,0.98,overcast clouds
1167,Youghal,IE,51.95,-7.8506,53.1,100,100,17.38,overcast clouds
1168,Itoman,JP,26.1247,127.6694,77.4,92,75,8.05,broken clouds
1169,Tevriz,RU,57.509,72.4042,49.41,57,98,6.62,overcast clouds
1170,Stornoway,GB,58.2093,-6.3865,48.16,91,75,19.57,broken clouds
1171,Kantilo,IN,20.35,85.1833,79.3,84,94,4.97,overcast clouds
1172,Eau Claire,US,44.8114,-91.4985,82.78,44,40,8.05,scattered clouds
1173,Dekar,BW,-21.5333,21.9333,59.79,22,0,4.85,clear sky
1174,Pavlovskiy,RU,57.8424,54.8436,52.92,80,100,10.18,light rain
1175,Hammerfest,NO,70.6634,23.6821,36.05,93,75,5.75,light intensity drizzle
1176,Tandil,AR,-37.3217,-59.1332,53.69,76,100,5.28,overcast clouds
1177,Trelew,AR,-43.249,-65.3051,51.91,71,0,9.01,clear sky
1178,Fresnillo,MX,23.1667,-102.8833,80.15,25,58,15.35,broken clouds
1179,Bilibino,RU,68.0546,166.4372,31.26,97,99,4.34,light snow
1180,Kuala Lipis,MY,4.1842,102.0468,75.13,99,99,0.49,overcast clouds
1181,Moree,AU,-29.4667,149.85,60.82,82,75,6.91,broken clouds
1182,Wadi Maliz,TN,36.4681,8.5495,58.66,91,3,3.18,clear sky
1183,Rosarito,MX,32.3333,-117.0333,74.62,52,91,17.83,overcast clouds
1184,Filimonovo,RU,56.2011,95.4611,32.92,50,1,2.26,clear sky
1185,Gezing,AT,47.9178,13.1299,59.14,77,0,6.91,clear sky
1186,Kovdor,RU,67.5662,30.4758,42.73,90,100,7.54,overcast clouds
1187,Rizhao,CN,35.4275,119.4553,53.4,84,65,4.99,broken clouds
1188,Sidi Ali,DZ,36.0998,0.4206,63.18,59,2,7.92,clear sky
1189,Clarence Town,AU,-32.5833,151.7833,68.86,84,100,3.27,overcast clouds
1190,Augustow,PL,53.8432,22.9798,46.42,70,99,6.53,overcast clouds
1191,Kharan,PK,28.5833,65.4167,88.38,14,85,8.61,overcast clouds
1192,Jeremie,HT,18.65,-74.1167,80.65,79,47,3.8,scattered clouds
1193,Skibbereen,IE,51.55,-9.2667,53.11,86,99,19.39,overcast clouds
1194,Melfi,IT,40.9965,15.6514,52.48,81,4,5.3,clear sky
1195,Burns Lake,CA,54.2331,-125.7533,53.02,36,99,11.54,overcast clouds
1196,Lubango,AO,-14.9172,13.4925,62.44,51,71,2.48,broken clouds
1197,Golden,US,39.7555,-105.2211,79.16,22,40,5.75,scattered clouds
1198,Aykhal,RU,66.0,111.5,32.54,96,91,17.6,overcast clouds
1199,Mosquera,CO,4.7059,-74.2302,60.89,77,75,11.5,broken clouds
1200,Labis,MY,2.385,103.021,76.3,96,93,2.08,overcast clouds
1201,Kiunga,PG,-6.1219,141.2906,76.55,98,100,2.24,overcast clouds
1202,Karaton,ID,-6.3424,106.1045,76.26,95,87,1.77,light rain
1203,Shkurinskaya,RU,46.5858,39.3599,43.68,87,91,7.38,light rain
1204,Wenling,CN,28.3669,121.36,64.98,96,100,8.52,overcast clouds
1205,Barguzin,RU,53.6167,109.6167,28.09,79,20,2.51,few clouds
1206,Sao Felix Do Xingu,BR,-6.6447,-51.995,78.03,69,46,2.73,scattered clouds
1207,Kedrovyy,RU,56.1667,91.8167,19.81,54,0,3.29,clear sky
1208,Phalodi,IN,27.1333,72.3667,88.84,21,0,13.87,clear sky
1209,Visby,SE,57.6409,18.296,52.02,76,40,14.97,light rain
1210,Huesca,ES,42.1362,-0.4087,65.05,55,0,3.0,clear sky
1211,Barcelos,PT,41.5388,-8.6151,65.91,82,30,2.86,scattered clouds
1212,Comendador,DO,18.8775,-71.7028,82.49,54,45,6.17,scattered clouds
1213,Alpena,US,45.0617,-83.4327,77.25,42,0,14.97,clear sky
1214,Miedzyrzecz,PL,52.4446,15.578,65.23,64,100,6.29,overcast clouds
1215,Puerto Madero,MX,14.7208,-92.4215,89.8,66,40,11.5,scattered clouds
1216,Bealanana,MG,-14.55,48.7333,61.12,95,53,1.83,broken clouds
1217,Borogontsy,RU,62.6683,131.1683,26.13,59,40,6.13,scattered clouds
1218,Benguela,AO,-12.5763,13.4055,75.34,83,1,1.9,clear sky
1219,Sovetsk,RU,55.0839,21.8785,50.07,66,97,9.82,overcast clouds
1220,Mumbwa,ZM,-14.9783,27.0619,62.15,65,6,4.32,clear sky
1221,Oropendolas,HN,15.0167,-87.9333,91.33,46,100,6.82,overcast clouds
1222,Nishihara,JP,26.1842,127.7558,76.68,94,100,8.05,overcast clouds
1223,Bhadrachalam,IN,17.6667,80.8833,84.47,64,100,6.93,light rain
1224,Muravlenko,RU,63.7898,74.523,37.22,99,100,5.93,overcast clouds
1225,Ghanzi,BW,-21.5667,21.7833,59.36,23,0,5.66,clear sky
1226,Saint-Francois,FR,46.4154,3.9054,60.67,77,0,2.3,clear sky
1227,Khartoum,SD,15.5518,32.5324,98.02,9,1,1.01,clear sky
1228,Vijapur,IN,23.5667,72.75,85.64,44,20,10.58,few clouds
1229,Orsha,BY,54.5153,30.4053,40.87,75,6,3.76,clear sky
1230,Tongchuan,CN,35.0806,109.0897,59.25,82,100,2.24,light rain
1231,Apiai,BR,-24.5094,-48.8425,67.08,61,54,1.01,broken clouds
1232,Barra Da Estiva,BR,-13.6261,-41.3269,68.52,62,99,3.71,overcast clouds
1233,Fengzhen,CN,40.4394,113.1536,40.73,47,38,5.59,scattered clouds
1234,Leeton,AU,-34.5667,146.4,60.85,59,100,16.11,overcast clouds
1235,Cravo Norte,CO,6.3017,-70.2041,80.04,83,97,8.52,very heavy rain
1236,Jaleswar,NP,26.6471,85.8008,81.3,69,0,7.9,clear sky
1237,Pangody,RU,65.85,74.4859,25.57,97,76,4.23,broken clouds
1238,Bafq,IR,31.6128,55.4107,72.46,12,0,5.08,clear sky
1239,Minggang,CN,32.4586,114.0486,56.75,87,100,5.28,overcast clouds
1240,Djambala,CG,-2.5447,14.7533,71.89,84,65,2.57,broken clouds
1241,Salta,AR,-24.7859,-65.4117,72.19,46,20,10.36,few clouds
1242,Karoi,ZW,-16.8099,29.6925,66.33,57,96,1.61,overcast clouds
1243,Kesinga,IN,20.2,83.2333,82.54,67,100,3.53,overcast clouds
1244,Gniezno,PL,52.5348,17.5826,60.89,67,100,8.72,overcast clouds
1245,Saint-Joseph,RE,-21.3667,55.6167,71.98,78,7,3.91,clear sky
1246,Tilichiki,RU,60.4667,166.1,32.31,99,100,1.63,overcast clouds
1247,Hyeres,FR,43.1167,6.1167,64.67,67,0,0.0,clear sky
1248,Yumen,CN,40.2833,97.2,58.23,27,46,8.19,scattered clouds
1249,Shalinskoye,RU,55.7228,93.7594,29.84,59,0,1.97,clear sky
1250,Lobva,RU,59.1854,60.5185,51.46,70,100,5.44,overcast clouds
1251,Pavlovka,RU,52.6897,47.1405,37.33,96,100,14.99,light rain
1252,Esna,EG,25.2934,32.554,78.82,17,74,8.25,broken clouds
1253,Marystown,CA,47.1666,-55.1483,44.11,64,0,5.79,clear sky
1254,Tarakan,ID,3.3,117.6333,78.3,94,75,6.91,broken clouds
1255,Ossora,RU,59.2353,163.0719,34.05,99,99,2.13,overcast clouds
1256,North Platte,US,41.1239,-100.7654,78.69,33,0,17.27,clear sky
1257,Hakkari,TR,37.5833,44.1667,38.98,100,40,3.44,scattered clouds
1258,Emba,KZ,48.8264,58.1442,46.74,89,93,15.52,overcast clouds
1259,Gizo,SB,-8.103,156.8419,83.68,75,98,10.31,overcast clouds
1260,Stephenville,US,32.2207,-98.2023,94.15,50,75,10.36,broken clouds
1261,Sibu,MY,2.3,111.8167,77.31,94,40,0.0,scattered clouds
1262,Salisbury,GB,51.0693,-1.7957,56.64,83,100,9.22,overcast clouds
1263,El Corpus,HN,14.7,-88.9167,93.52,37,40,9.22,scattered clouds
1264,Tanout,NE,14.9709,8.8879,92.32,27,98,8.3,overcast clouds
1265,Darhan,MN,49.4867,105.9228,33.58,45,81,3.6,broken clouds
1266,Tupik,RU,54.4253,119.9327,28.54,70,100,9.55,overcast clouds
1267,Babu,CN,24.4167,111.5167,66.9,97,100,4.52,overcast clouds
1268,Brotas,BR,-22.2842,-48.1267,67.17,73,61,5.21,broken clouds
1269,Cordoba,AR,-31.4135,-64.1811,71.76,58,40,8.05,scattered clouds
1270,Balkanabat,TM,39.5108,54.3671,67.5,36,50,6.55,scattered clouds
1271,Barra Do Corda,BR,-5.5,-45.25,75.24,87,93,4.25,overcast clouds
1272,Pangkalanbuun,ID,-2.6833,111.6167,76.71,95,88,1.16,overcast clouds
1273,Yueyang,CN,29.3333,113.0919,59.5,89,83,4.94,broken clouds
1274,Horconcitos,PA,8.4682,-81.8007,75.36,80,100,2.64,overcast clouds
1275,Mundo Novo,BR,-11.8589,-40.4725,73.67,67,99,5.97,overcast clouds
1276,Aljezur,PT,37.3191,-8.8033,63.93,68,11,4.25,few clouds
1277,Presidente Olegario,BR,-18.4178,-46.4181,66.76,54,37,3.71,scattered clouds
1278,Oktyabrskoye,RU,43.0645,44.7417,46.54,93,100,4.47,light intensity drizzle
1279,Balakovo,RU,52.0278,47.8007,38.62,85,90,10.49,overcast clouds
1280,Avera,US,33.194,-82.5271,83.55,31,0,9.66,clear sky
1281,Chaoyang,CN,41.5703,120.4586,49.59,70,29,1.52,scattered clouds
1282,Kalispell,US,48.1958,-114.3129,53.29,46,100,9.22,overcast clouds
1283,Sinnamary,GF,5.3833,-52.95,77.79,87,22,9.1,few clouds
1284,Lamballe,FR,48.4676,-2.5144,55.99,82,70,2.35,broken clouds
1285,Ewo,CG,-0.8725,14.8206,76.91,80,96,4.41,overcast clouds
1286,Rwamagana,RW,-1.9487,30.4347,67.44,95,76,2.48,broken clouds
1287,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,78.89,91,52,2.33,broken clouds
1288,Lityn,UA,49.3251,28.0809,48.04,60,100,2.64,overcast clouds
1289,Kibre Mengist,ET,5.8833,38.9833,57.81,98,13,0.76,light rain
1290,Candelaria,PH,13.9311,121.4233,76.84,90,100,3.56,overcast clouds
1291,Jiayuguan,CN,39.8167,98.3,55.78,33,3,9.84,clear sky
1292,Wejherowo,PL,54.6057,18.2356,63.82,41,100,3.0,light rain
1293,Safford,US,32.834,-109.7076,90.52,8,0,8.05,clear sky
1294,Goundam,ML,16.4145,-3.6708,85.53,6,18,8.01,few clouds
1295,Olathe,US,38.8814,-94.8191,90.91,62,75,16.11,broken clouds
1296,Begunitsy,RU,59.5855,29.3176,42.17,76,76,5.53,broken clouds
1297,Mbandaka,CD,0.0487,18.2603,73.9,88,57,2.64,light rain
1298,Kalmar,SE,56.6616,16.3616,55.15,86,40,5.75,light rain
1299,Wonosobo,ID,-7.36,109.9025,69.37,94,88,1.05,overcast clouds
1300,Garissa,KE,-0.4536,39.6401,78.4,77,16,17.58,few clouds
1301,Kismayo,SO,-0.3582,42.5454,80.82,83,44,11.79,scattered clouds
1302,Pali,IN,25.7667,73.3333,87.93,24,0,6.17,clear sky
1303,Betare Oya,CM,5.6,14.0833,70.68,86,61,2.33,broken clouds
1304,Yermekeyevo,RU,54.0761,53.6712,49.95,92,97,4.45,light rain
1305,Marshall,US,34.3834,-86.3333,83.39,42,0,0.0,clear sky
1306,Koulikoro,ML,14.0,-7.75,86.43,6,100,8.63,overcast clouds
1307,Voh,NC,-20.9667,164.7,75.52,70,100,5.57,overcast clouds
1308,Weiser,US,44.251,-116.9693,57.31,41,80,3.0,broken clouds
1309,Minna,NG,9.6139,6.5569,83.91,70,0,2.3,clear sky
1310,Borba,BR,-4.3878,-59.5939,79.12,81,89,2.82,overcast clouds
1311,Nortelandia,BR,-14.4547,-56.8028,82.96,48,46,3.31,scattered clouds
1312,Poroshkovo,UA,48.6683,22.7533,52.34,83,21,4.97,few clouds
1313,Sangin,AF,32.0728,64.8359,80.06,13,0,4.07,clear sky
1314,Mahibadhoo,MV,3.7833,72.9667,82.98,78,89,20.6,overcast clouds
1315,Santa Marta,CO,11.2408,-74.199,86.9,72,100,5.01,overcast clouds
1316,Tabligbo,TG,6.5833,1.5,79.38,88,100,5.12,overcast clouds
1317,Azanka,RU,58.0401,64.7893,57.04,48,100,10.45,overcast clouds
1318,Tornio,FI,65.8481,24.1466,41.02,91,100,9.28,light rain
1319,Harwich,GB,51.9419,1.2844,60.01,76,92,4.0,overcast clouds
1320,Lapua,FI,62.9693,23.0088,52.48,80,100,11.59,overcast clouds
1321,Brockville,CA,44.5834,-75.6826,77.43,29,56,4.92,broken clouds
1322,Ingham,US,42.6,-84.3833,82.26,47,100,12.66,overcast clouds
1323,Maldonado,UY,-34.6667,-54.9167,60.22,96,100,6.49,overcast clouds
1324,Pendleton,US,45.6721,-118.7886,62.62,39,0,11.5,clear sky
1325,Bangkok,TH,13.75,100.5167,83.93,94,69,4.21,light rain
1326,Ixtapa,MX,20.7,-105.2,83.43,65,20,13.8,few clouds
1327,Sawakin,SD,19.1059,37.3321,84.61,41,2,6.76,clear sky
1328,Kaka,TM,37.3482,59.6143,65.84,65,42,3.11,scattered clouds
1329,Vodnyy,RU,63.5046,53.4095,31.98,93,58,4.41,broken clouds
1330,Great Bend,US,38.3645,-98.7648,93.61,33,0,0.0,clear sky
1331,Tyup,KG,42.7276,78.3648,53.38,96,99,4.14,overcast clouds
1332,Samarai,PG,-10.6167,150.6667,83.1,80,100,14.43,overcast clouds
1333,Manuk Mangkaw,PH,4.8,119.85,82.58,78,100,8.99,overcast clouds
1334,Columbus,US,39.9612,-82.9988,83.46,39,75,10.36,broken clouds
1335,Shirokiy,RU,49.758,129.523,51.64,73,100,1.81,moderate rain
1336,Mhango,TZ,-3.2833,32.85,67.75,67,49,4.16,scattered clouds
1337,Vitina,BA,43.2375,17.4839,62.42,82,100,3.91,overcast clouds
1338,Chifeng,CN,42.2683,118.9636,45.46,57,52,4.92,broken clouds
1339,Mandalgovi,MN,45.7625,106.2708,28.56,46,92,5.66,overcast clouds
